Date,PX_LAST,Rate_of_Change
2024-09-20,83.05,0.004839685420447548
2024-09-19,82.65,-0.005893673322107218
2024-09-18,83.14,-0.0038341720584710304
2024-09-17,83.46,-0.00949442202705919
2024-09-16,84.26,0.003931847968545288
2024-09-13,83.93,0.007079433645308386
2024-09-12,83.34,0.00615718942412169
2024-09-11,82.83,-0.009329027628274145
2024-09-10,83.61,-0.00023914863087404203
2024-09-09,83.63,0.007711772502711156
2024-09-06,82.99,-0.0020442520442520706
2024-09-05,83.16,-0.003833253473886078
2024-09-04,83.48,0.0046937056204117145
2024-09-03,83.09,0.007029450975639229
2024-08-30,82.51,0.007940386024920754
2024-08-29,81.86,-0.004983590616263522
2024-08-28,82.27,-0.004236262406197122
2024-08-27,82.62,0.002426595486532346
2024-08-26,82.42,0.007086999022482887
2024-08-23,81.84,0.002818282073275391
2024-08-22,81.61,-0.0014682491129328623
2024-08-21,81.73,0.006775067750677488
2024-08-20,81.18,0.004951720722951247
2024-08-19,80.78,0.003353620668239854
2024-08-16,80.51,0.0027400672561963546
2024-08-15,80.29,0.010318359129231292
2024-08-14,79.47,0.004550625711035261
2024-08-13,79.11,0.004571428571428671
2024-08-12,78.75,-0.005053695514845247
2024-08-09,79.15,0.001518410730102504
2024-08-08,79.03,0.009065372829417884
2024-08-07,78.32,0.0010224948875254825
2024-08-06,78.24,0.006949806949806847
2024-08-05,77.7,-0.019682059046177147
2024-08-02,79.26,0.00878197785414292
2024-08-01,78.57,0.009248554913294793
2024-07-31,77.85,-0.0017951019361456266
2024-07-30,77.99,-0.006749872643912358
2024-07-29,78.52,0.0003822142948146645
2024-07-26,78.49,0.010167310167310095
2024-07-25,77.7,-0.0011569610489781113
2024-07-24,77.79,-0.0008990495761622697
2024-07-23,77.86,-0.0035833120040952293
2024-07-22,78.14,0.0006402868485080315
2024-07-19,78.09,-0.0033184428844925673
2024-07-18,78.35,-0.004953009906019767
2024-07-17,78.74,0.012863390789812135
2024-07-16,77.74,0.009610389610389625
2024-07-15,77.0,-0.005810200129115595
2024-07-12,77.45,0.004409285436389521
2024-07-11,77.11,-0.003746770025839896
2024-07-10,77.4,0.004412146379444648
2024-07-09,77.06,-0.0025886616619208436
2024-07-08,77.26,-0.0015507883173945247
2024-07-05,77.38,0.012297226582940857
2024-07-03,76.44,-0.001697792869269854
2024-07-02,76.57,0.006970015781167627
2024-07-01,76.04,-0.007051449464612114
2024-06-28,76.58,-0.004420176807072296
2024-06-27,76.92,-0.004271844660194146
2024-06-26,77.25,-0.0020669164190673106
2024-06-25,77.41,-0.006417661404184316
2024-06-24,77.91,0.0030899961375048246
2024-06-21,77.67,0.0007730962504832739
2024-06-20,77.61,-0.0021856518385189316
2024-06-18,77.78,0.0012873326467559565
2024-06-17,77.68,0.009486679662118247
2024-06-14,76.95,0.0018226793386277862
2024-06-13,76.81,0.0013036110024768899
2024-06-12,76.71,-0.010959257349149154
2024-06-11,77.56,-0.0005154639175256603
2024-06-10,77.6,-0.0007725985063096186
2024-06-07,77.66,-0.004996796925048064
2024-06-06,78.05,0.003084436447757355
2024-06-05,77.81,-0.002180046165683569
2024-06-04,77.98,0.008666407967921286
2024-06-03,77.31,-0.00038789759503488064
2024-05-31,77.34,0.01562705187130664
2024-05-30,76.15,0.0026333113890717463
2024-05-29,75.95,-0.007189542483660105
2024-05-28,76.5,-0.0077821011673151474
2024-05-24,77.1,0.002600780234070177
2024-05-23,76.9,-0.011822153687997772
2024-05-22,77.82,-0.003967746064251876
2024-05-21,78.13,0.005922492596884155
2024-05-20,77.67,-0.0069044879171460405
2024-05-17,78.21,-0.0024234693877552838
2024-05-16,78.4,0.014230271668822958
2024-05-15,77.3,0.0006472491909383926
2024-05-14,77.25,-0.0019379844961241455
2024-05-13,77.4,-0.002834321051275457
2024-05-10,77.62,0.005700958797616007
2024-05-09,77.18,0.008625196027182591
2024-05-08,76.52,-0.0029967426710098
2024-05-07,76.75,0.010932560590094731
2024-05-06,75.92,0.0005271481286241997
2024-05-03,75.88,0.0030403172504955833
2024-05-02,75.65,0.00839776059717412
2024-05-01,75.02,-0.006357615894039825
2024-04-30,75.5,-0.004351839641302924
2024-04-29,75.83,0.003175023151210432
2024-04-26,75.59,-0.00211221122112204
2024-04-25,75.75,-0.00237060450414861
2024-04-24,75.93,0.00756369426751613
2024-04-23,75.36,0.0027944111776445624
2024-04-22,75.15,0.009537882858678293
2024-04-19,74.44,0.009766684753119925
2024-04-18,73.72,0.00463341509948223
2024-04-17,73.38,0.0036930652441526934
2024-04-16,73.11,0.00041050903119876914
2024-04-15,73.08,-0.00408830744071953
2024-04-12,73.38,-0.010117361392148916
2024-04-11,74.13,-0.002422285022204318
2024-04-10,74.31,-0.003620273531777851
2024-04-09,74.58,0.004850444624090455
2024-04-08,74.22,-0.0014798869904479872
2024-04-05,74.33,0.001617032744913205
2024-04-04,74.21,-0.004293573057829181
2024-04-03,74.53,-0.011013800424628406
2024-04-02,75.36,-0.005148514851485153
2024-04-01,75.75,-0.007988475641697246
2024-03-28,76.36,0.001311303435614919
2024-03-27,76.26,0.010467735524049449
2024-03-26,75.47,0.0005302929868751249
2024-03-25,75.43,-0.0027763088313060846
2024-03-22,75.64,-0.004867780555190215
2024-03-21,76.01,0.0005265236277478547
2024-03-20,75.97,0.0030367045154475747
2024-03-19,75.74,0.0037105751391466324
2024-03-18,75.46,-0.000926784059314234
2024-03-15,75.53,-0.000397035468501894
2024-03-14,75.56,-0.007747866053841146
2024-03-13,76.15,0.002501316482359295
2024-03-12,75.96,0.005160778086542361
2024-03-11,75.57,0.0054550292708888115
2024-03-08,75.16,-0.007919746568109898
2024-03-07,75.76,0.005708217177751385
2024-03-06,75.33,0.008433734939758963
2024-03-05,74.7,0.0024154589371980784
2024-03-04,74.52,0.0008058017727639033
2024-03-01,74.46,0.00013431833445243235
2024-02-29,74.45,-0.001609226230387395
2024-02-28,74.57,0.0010739696603569993
2024-02-27,74.49,0.00013426423200857407
2024-02-26,74.48,-0.004011767852366899
2024-02-23,74.78,0.0030851777330651586
2024-02-22,74.55,0.0030947255113025207
2024-02-21,74.32,0.0036461850101281446
2024-02-20,74.05,0.010507641921397415
2024-02-16,73.28,0.0015033483668169811
2024-02-15,73.17,0.00646492434662993
2024-02-14,72.7,-0.0019220208676551387
2024-02-13,72.84,-0.010729322287111098
2024-02-12,73.63,0.007112570099849558
2024-02-09,73.11,-0.00921534083209119
2024-02-08,73.79,-0.00027096599376774666
2024-02-07,73.81,-0.0009474824038980811
2024-02-06,73.88,0.002306335639669088
2024-02-05,73.71,-0.006201968450856299
2024-02-02,74.17,-0.003225372933745363
2024-02-01,74.41,0.02043335161821158
2024-01-31,72.92,-0.007350939286686509
2024-01-30,73.46,0.005612594113620695
2024-01-29,73.05,0.0057827344072698406
2024-01-26,72.63,0.004842280022136158
2024-01-25,72.28,0.009638217628160417
2024-01-24,71.59,-0.012279249448123641
2024-01-23,72.48,0.01087866108786617
2024-01-22,71.7,-0.004857737682165131
2024-01-19,72.05,-0.002906172156103115
2024-01-18,72.26,-0.0012439530062196003
2024-01-17,72.35,-0.0006906077348067807
2024-01-16,72.4,-0.005494505494505364
2024-01-12,72.8,0.003169353727435542
2024-01-11,72.57,-0.00013777900248013175
2024-01-10,72.58,-0.0020624226591503536
2024-01-09,72.73,0.002619244554728395
2024-01-08,72.54,0.007360088876545046
2024-01-05,72.01,-0.002216987668006043
2024-01-04,72.17,-0.0013837000138369193
2024-01-03,72.27,-0.007825370675453192
2024-01-02,72.84,0.011245314452311472
2023-12-29,72.03,0.002086811352253859
2023-12-28,71.88,0.00041753653444676075
2023-12-27,71.85,0.004614093959731447
2023-12-26,71.52,0.004212299915753892
2023-12-22,71.22,0.007640067911714565
2023-12-21,70.68,0.006981051431828034
2023-12-20,70.19,-0.019418832075998926
2023-12-19,71.58,0.0019596864501680855
2023-12-18,71.44,0.0028074115665357446
2023-12-15,71.24,0.0
2023-12-14,71.24,-0.014661134163208911
2023-12-13,72.3,0.01816645542881279
2023-12-12,71.01,0.0032495055100312253
2023-12-11,70.78,0.009556411353587313
2023-12-08,70.11,-0.006940509915014048
2023-12-07,70.6,0.00426742532005675
2023-12-06,70.3,-0.0025539160045403575
2023-12-05,70.48,-0.007882882882882969
2023-12-04,71.04,0.0012684989429176952
2023-12-01,70.95,0.004104160769883958
2023-11-30,70.66,0.010005717552887372
2023-11-29,69.96,-0.008081667375584911
2023-11-28,70.53,0.004557755305512057
2023-11-27,70.21,-0.0028405056099986004
2023-11-24,70.41,0.0037063435495365837
2023-11-22,70.15,0.007178750897343766
2023-11-21,69.65,0.003024193548387233
2023-11-20,69.44,-0.0007195279896387019
2023-11-17,69.49,-0.0012934751365335506
2023-11-16,69.58,-0.01234918381831096
2023-11-15,70.45,0.008012591214766163
2023-11-14,69.89,0.010263081815553576
2023-11-13,69.18,0.003190255220417715
2023-11-10,68.96,0.007009345794392274
2023-11-09,68.48,-0.004072134962187279
2023-11-08,68.76,-0.003911342894393655
2023-11-07,69.03,0.0024687772291607235
2023-11-06,68.86,0.0016000000000000458
2023-11-03,68.75,0.0011649919906799866
2023-11-02,68.67,0.012981265673403186
2023-11-01,67.79,-0.0010315355142940241
2023-10-31,67.86,0.003549245785270605
2023-10-30,67.62,0.015620306398318018
2023-10-27,66.58,-0.013629629629629658
2023-10-26,67.5,-0.006476302619958796
2023-10-25,67.94,0.0033968394624133147
2023-10-24,67.71,0.008489722966934732
2023-10-23,67.14,-0.001932510777463925
2023-10-20,67.27,-0.0038501406782172065
2023-10-19,67.53,-0.007349698662354798
2023-10-18,68.03,0.003688403658896444
2023-10-17,67.78,0.004296932878945059
2023-10-16,67.49,0.010329341317365293
2023-10-13,66.8,0.008758683177287896
2023-10-12,66.22,-0.010903659447348835
2023-10-11,66.95,-0.006823913365969325
2023-10-10,67.41,0.010190319196762943
2023-10-09,66.73,0.0008999550022499303
2023-10-06,66.67,-0.005519093078758974
2023-10-05,67.04,-0.019739728030413684
2023-10-04,68.39,0.007958732498157817
2023-10-03,67.85,-0.007170032191981424
2023-10-02,68.34,-0.00683040255776779
2023-09-29,68.81,-0.00289813070569489
2023-09-28,69.01,0.003052325581395454
2023-09-27,68.8,-0.008216808418624821
2023-09-26,69.37,-0.007440263270854119
2023-09-25,69.89,-0.0035642999714855517
2023-09-22,70.14,-0.005388542257515505
2023-09-21,70.52,-0.012877939529675309
2023-09-20,71.44,0.0009808042594927624
2023-09-19,71.37,-0.002376292982946615
2023-09-18,71.54,-0.007078417765440492
2023-09-15,72.05,-0.008258774948382785
2023-09-14,72.65,0.01015016685205783
2023-09-13,71.92,0.0030683403068341164
2023-09-12,71.7,-0.008573008849557362
2023-09-11,72.32,0.008647140864713965
2023-09-08,71.7,0.0012568077084207374
2023-09-07,71.61,0.002379619260918231
2023-09-06,71.44,-0.0011185682326622093
2023-09-05,71.52,-0.008594399778209083
2023-09-01,72.14,-0.008521165475536052
2023-08-31,72.76,-0.0050594831122656725
2023-08-30,73.13,0.0016436104643198224
2023-08-29,73.01,0.0035738831615121924
2023-08-28,72.75,0.004556752278376042
2023-08-25,72.42,0.005554012774229511
2023-08-24,72.02,-0.007988980716253424
2023-08-23,72.6,0.006655574043261003
2023-08-22,72.12,-0.005652833310354266
2023-08-21,72.53,-0.006710490276636505
2023-08-18,73.02,0.003711340206185465
2023-08-17,72.75,-0.00966512387693974
2023-08-16,73.46,-0.0023088415048214683
2023-08-15,73.63,-0.01074835415826969
2023-08-14,74.43,-0.004946524064170954
2023-08-11,74.8,0.0016068559185857811
2023-08-10,74.68,-0.0020045436322329024
2023-08-09,74.83,0.001472162740899341
2023-08-08,74.72,-0.007175126229072681
2023-08-07,75.26,0.00817146684527792
2023-08-04,74.65,-0.009946949602122057
2023-08-03,75.4,-0.0027774103954502083
2023-08-02,75.61,0.0035837536501193146
2023-08-01,75.34,-0.00541254125412538
2023-07-31,75.75,-0.0045992115637318864
2023-07-28,76.1,0.010355815188529016
2023-07-27,75.32,-0.00881694959863144
2023-07-26,75.99,0.0011857707509879134
2023-07-25,75.9,-0.00026343519494198553
2023-07-24,75.92,0.003834457225968535
2023-07-21,75.63,0.0034496484012205286
2023-07-20,75.37,0.008564164324903034
2023-07-19,74.73,0.010137875101378757
2023-07-18,73.98,-0.0010802052389954353
2023-07-17,74.06,-0.0029617662897145625
2023-07-14,74.28,0.003377009320545632
2023-07-13,74.03,0.004205100379815585
2023-07-12,73.72,0.0023113528212099776
2023-07-11,73.55,0.001497821350762596
2023-07-10,73.44,-0.00027225701061794894
2023-07-07,73.46,-0.01303237941690194
2023-07-06,74.43,-0.0025462342535512716
2023-07-05,74.62,-0.0017391304347825765
2023-07-03,74.75,0.007819873264123034
2023-06-30,74.17,0.008703930368556989
2023-06-29,73.53,-0.0009510869565216851
2023-06-28,73.6,-0.006747638326585648
2023-06-27,74.1,0.002977801840822858
2023-06-26,73.88,0.0013553808620221375
2023-06-23,73.78,-0.006597549481621057
2023-06-22,74.27,0.005823401950162399
2023-06-21,73.84,0.0035335689045936647
2023-06-20,73.58,-0.014597562608812176
2023-06-16,74.67,0.0012067578439260984
2023-06-15,74.58,0.010021668472372625
2023-06-14,73.84,0.006131625562065812
2023-06-13,73.39,0.0041045286632916955
2023-06-12,73.09,-0.00027356038845571806
2023-06-09,73.11,-0.0016386726751331793
2023-06-08,73.23,0.006874742197167549
2023-06-07,72.73,-0.003289022886117543
2023-06-06,72.97,-0.005044995909462835
2023-06-05,73.34,-0.003667979894036111
2023-06-02,73.61,0.013772207684891846
2023-06-01,72.61,-0.0008256501995321797
2023-05-31,72.67,0.0011020801763328425
2023-05-30,72.59,-0.011439466158245981
2023-05-26,73.43,0.0034162339437004974
2023-05-25,73.18,-0.007594250067805675
2023-05-24,73.74,-0.006467259498787459
2023-05-23,74.22,-0.0073558914002942455
2023-05-22,74.77,-0.01514752370916761
2023-05-19,75.92,0.0006590220113351641
2023-05-18,75.87,-0.004853095487932668
2023-05-17,76.24,-0.0005243838489775721
2023-05-16,76.28,-0.008449239568438904
2023-05-15,76.93,-0.0024636929460580825
2023-05-12,77.12,0.003905233012236442
2023-05-11,76.82,0.0030030030030028243
2023-05-10,76.59,-0.0015643332029721124
2023-05-09,76.71,-0.00311890838206641
2023-05-08,76.95,-0.0029800466442083673
2023-05-05,77.18,0.00928468680528316
2023-05-04,76.47,-0.0024784763892512496
2023-05-03,76.66,-0.008151119161599274
2023-05-02,77.29,-0.0027096774193547946
2023-05-01,77.5,0.0007747933884296732
2023-04-28,77.44,0.005322601583798381
2023-04-27,77.03,0.011157784195326759
2023-04-26,76.18,-0.007814535035165382
2023-04-25,76.78,-0.0013007284079084025
2023-04-24,76.88,0.004048582995951344
2023-04-21,76.57,0.007234938174164762
2023-04-20,76.02,0.002373417721518889
2023-04-19,75.84,-0.000658848333113693
2023-04-18,75.89,0.003039915411049421
2023-04-17,75.66,0.006384676775738063
2023-04-14,75.18,-0.006344171292624767
2023-04-13,75.66,0.005582137161084466
2023-04-12,75.24,-0.004498544588515507
2023-04-11,75.58,0.0029193205944797462
2023-04-10,75.36,0.0
2023-04-06,75.36,0.0007968127490041166
2023-04-05,75.3,0.004669779853235356
2023-04-04,74.95,-0.001997336884154377
2023-04-03,75.1,0.00522018471422836
2023-03-31,74.71,0.008096073404398885
2023-03-30,74.11,0.0028416779431663652
2023-03-29,73.9,0.005578990338821699
2023-03-28,73.49,0.0017720828789531406
2023-03-27,73.36,0.005344662189941118
2023-03-24,72.97,0.017003484320557538
2023-03-23,71.75,-0.0038872691933916625
2023-03-22,72.03,-0.009215955983493784
2023-03-21,72.7,-0.0008246289169874244
2023-03-20,72.76,0.009014006379143069
2023-03-17,72.11,-0.0072962555066079515
2023-03-16,72.64,0.0006888001102078878
2023-03-15,72.59,0.006516916250693283
2023-03-14,72.12,0.009094725059465514
2023-03-13,71.47,0.005062579102798503
2023-03-10,71.11,-0.004897844948222652
2023-03-09,71.46,-0.009288784139747652
2023-03-08,72.13,0.0016664352173307861
2023-03-07,72.01,-0.009899628763921364
2023-03-06,72.73,0.002619244554728395
2023-03-03,72.54,0.0008278145695364003
2023-03-02,72.48,0.013706293706293726
2023-03-01,71.5,-0.007358045258919921
2023-02-28,72.03,-0.008261049153242439
2023-02-27,72.63,-0.0011002613120616456
2023-02-24,72.71,-0.006693989071038353
2023-02-23,73.2,-0.0012279983626688473
2023-02-22,73.29,-0.0014986376021798309
2023-02-21,73.4,-0.003800217155266017
2023-02-17,73.68,0.012922738520759092
2023-02-16,72.74,-0.007233519858059201
2023-02-15,73.27,0.001914399015451984
2023-02-14,73.13,-0.009078590785907892
2023-02-13,73.8,0.011374537481156688
2023-02-10,72.97,0.009266943291839524
2023-02-09,72.3,-0.004406499586890766
2023-02-08,72.62,-0.007652364033889025
2023-02-07,73.18,-0.004218260987889355
2023-02-06,73.49,0.0012261580381469628
2023-02-03,73.4,-0.0039354050753154235
2023-02-02,73.69,-0.00861025158078843
2023-02-01,74.33,0.008001084892866883
2023-01-31,73.74,0.010829335161069098
2023-01-30,72.95,0.0012352456766402398
2023-01-27,72.86,-0.0028739564800874806
2023-01-26,73.07,-0.00354561570980505
2023-01-25,73.33,0.0024606971975391634
2023-01-24,73.15,0.004118050789293282
2023-01-23,72.85,0.0031671715780774434
2023-01-20,72.62,0.007771301693033639
2023-01-19,72.06,-0.009484536082474238
2023-01-18,72.75,-0.027276373846771063
2023-01-17,74.79,0.0006689858175008556
2023-01-13,74.74,0.004704933458798077
2023-01-12,74.39,-0.007868765004001133
2023-01-11,74.98,0.0005337603416066816
2023-01-10,74.94,-0.0013326226012794207
2023-01-09,75.04,-0.009765109527579807
2023-01-06,75.78,0.026690150386126543
2023-01-05,73.81,-0.010059012875536455
2023-01-04,74.56,0.0039046721421840402
2023-01-03,74.27,-0.003755868544600971
2022-12-30,74.55,-0.004938601174586332
2022-12-29,74.92,0.00428954423592498
2022-12-28,74.6,-0.012443738416732963
2022-12-27,75.54,0.004788507581803714
2022-12-23,75.18,0.005214600882470943
2022-12-22,74.79,-0.002267876200640173
2022-12-21,74.96,0.009970358393963874
2022-12-20,74.22,-0.0008077544426494665
2022-12-19,74.28,-0.007747795885653219
2022-12-16,74.86,-0.004918250697860005
2022-12-15,75.23,-0.01698680256108709
2022-12-14,76.53,-0.0006529119874640887
2022-12-13,76.58,-0.0014343460685878329
2022-12-12,76.69,0.010541573329819531
2022-12-09,75.89,-0.0077144351464435434
2022-12-08,76.48,0.005389772577888863
2022-12-07,76.07,0.00422442244224408
2022-12-06,75.75,-0.006166360535292514
2022-12-05,76.22,-0.01256639461070086
2022-12-02,77.19,0.004554919312857786
2022-12-01,76.84,-0.004534266096644535
2022-11-30,77.19,0.02008722082727621
2022-11-29,75.67,-0.0038177988414954678
2022-11-28,75.96,-0.0038032786885247027
2022-11-25,76.25,0.0006561679790026975
2022-11-23,76.2,0.0034237555965237476
2022-11-22,75.94,0.007295397267542025
2022-11-21,75.39,0.009507230851633519
2022-11-18,74.68,0.010691568547841479
2022-11-17,73.89,-0.0002705993776214166
2022-11-16,73.91,0.004894629503738868
2022-11-15,73.55,0.008363038113518018
2022-11-14,72.94,-0.007889009793253465
2022-11-11,73.52,-0.0010869565217390686
2022-11-10,73.6,0.023501599221248837
2022-11-09,71.91,-0.010866574965612164
2022-11-08,72.7,0.0028969513036281036
2022-11-07,72.49,0.00890744606819771
2022-11-04,71.85,0.011829319814110617
2022-11-03,71.01,-0.003368421052631465
2022-11-02,71.25,-0.01737691352916848
2022-11-01,72.51,-0.003161946659334447
2022-10-31,72.74,-0.005876725433921148
2022-10-28,73.17,0.021927374301676128
2022-10-27,71.6,0.0008386916410398904
2022-10-26,71.54,0.006613198255241537
2022-10-25,71.07,0.013114754098360493
2022-10-24,70.15,0.017994485560876683
2022-10-21,68.91,0.01532341240607038
2022-10-20,67.87,-0.013947406654075123
2022-10-19,68.83,-0.004627621113521441
2022-10-18,69.15,0.013038382654556147
2022-10-17,68.26,0.010810010365763345
2022-10-14,67.53,-0.01803111822015402
2022-10-13,68.77,0.0165558019216554
2022-10-12,67.65,0.005349977708426268
2022-10-11,67.29,0.008240934971531555
2022-10-10,66.74,0.0036090225563909506
2022-10-07,66.5,-0.01496074655606583
2022-10-06,67.51,-0.014596409283316292
2022-10-05,68.51,-0.0058046727615729266
2022-10-04,68.91,0.015173836181496814
2022-10-03,67.88,0.01723362805334916
2022-09-30,66.73,-0.017375938742453134
2022-09-29,67.91,-0.016509775524981896
2022-09-28,69.05,0.012018173823830969
2022-09-27,68.23,-0.017283594987757445
2022-09-26,69.43,0.0007206687806284862
2022-09-23,69.38,-0.017001983564749246
2022-09-22,70.58,-0.0014148273910583598
2022-09-21,70.68,-0.0038054968287526414
2022-09-20,70.95,-0.005466778805719108
2022-09-19,71.34,0.00014019346698446178
2022-09-16,71.33,0.0023889825744800586
2022-09-15,71.16,-0.008361204013378032
2022-09-14,71.76,-0.00041788549937316066
2022-09-13,71.79,-0.03339167900902096
2022-09-12,74.27,0.003919978372532995
2022-09-09,73.98,0.00982800982800991
2022-09-08,73.26,-0.002586793737236137
2022-09-07,73.45,0.018018018018018056
2022-09-06,72.15,-0.005650496141124561
2022-09-02,72.56,-0.013057671381936808
2022-09-01,73.52,0.005607987963342831
2022-08-31,73.11,-0.006117455138662353
2022-08-30,73.56,-0.01035920893313591
2022-08-29,74.33,-0.0016118200134318528
2022-08-26,74.45,-0.024757663086193316
2022-08-25,76.34,0.004605869193315071
2022-08-24,75.99,0.0025065963060686425
2022-08-23,75.8,-0.004334690660711904
2022-08-22,76.13,-0.010141724093095883
2022-08-19,76.91,-0.0032400207361327205
2022-08-18,77.16,0.0033810143042911633
2022-08-17,76.9,-0.0028526970954356745
2022-08-16,77.12,0.011277209546288969
2022-08-15,76.26,0.009932459276916994
2022-08-12,75.51,0.008682874699438958
2022-08-11,74.86,-0.002398720682302846
2022-08-10,75.04,0.00738354141495523
2022-08-09,74.49,-0.0014745308310991634
2022-08-08,74.6,-0.000535905680600246
2022-08-05,74.64,-0.002272423472797769
2022-08-04,74.81,-0.006639224538573907
2022-08-03,75.31,0.00654905105586745
2022-08-02,74.82,-0.007955449482895949
2022-08-01,75.42,0.012484897301651365
2022-07-29,74.49,-0.007726122285866555
2022-07-28,75.07,0.015969684666395922
2022-07-27,73.89,0.006812917291184162
2022-07-26,73.39,-0.002311038607939131
2022-07-25,73.56,0.004918032786885185
2022-07-22,73.2,0.0066006600660066805
2022-07-21,72.72,0.003034482758620616
2022-07-20,72.5,-0.006713248390190385
2022-07-19,72.99,0.010521943790668509
2022-07-18,72.23,-0.009734027968193004
2022-07-15,72.94,0.0033012379642365364
2022-07-14,72.7,0.0008259911894272776
2022-07-13,72.64,0.0006888001102078878
2022-07-12,72.59,-0.0028846153846152633
2022-07-11,72.8,-0.001371742112482921
2022-07-08,72.9,-0.0017800903738188767
2022-07-07,73.03,0.0009594298245614308
2022-07-06,72.96,0.0028865979381442752
2022-07-05,72.75,-0.0064190111991259124
2022-07-01,73.22,0.014408423385979363
